gvkey,conm,tic,cusip,cik,sic,fyear,datadate,at,restatement
112111,COSTAR GROUP INC,CSGP,22160N109,0001057352,7370,2015,20151231,2079.5710,0
112111,COSTAR GROUP INC,CSGP,22160N109,0001057352,7370,2016,20161231,2185.0630,0
112111,COSTAR GROUP INC,CSGP,22160N109,0001057352,7370,2017,20171231,2873.4410,0
112111,COSTAR GROUP INC,CSGP,22160N109,0001057352,7370,2018,20181231,3312.9570,0
112111,COSTAR GROUP INC,CSGP,22160N109,0001057352,7370,2019,20191231,3853.9860,0
112111,COSTAR GROUP INC,CSGP,22160N109,0001057352,7370,2020,20201231,6915.4200,0
112111,COSTAR GROUP INC,CSGP,22160N109,0001057352,7370,2021,20211231,7256.8710,0
112111,COSTAR GROUP INC,CSGP,22160N109,0001057352,7370,2022,20221231,8402.4700,0
112111,COSTAR GROUP INC,CSGP,22160N109,0001057352,7370,2023,20231231,8919.7000,0
112168,REPUBLIC SERVICES INC,RSG,760759100,0001060391,4953,2010,20101231,19461.9000,0
112168,REPUBLIC SERVICES INC,RSG,760759100,0001060391,4953,2011,20111231,19551.5000,0
112168,REPUBLIC SERVICES INC,RSG,760759100,0001060391,4953,2012,20121231,19616.9000,0
112168,REPUBLIC SERVICES INC,RSG,760759100,0001060391,4953,2013,20131231,19949.2000,0
112168,REPUBLIC SERVICES INC,RSG,760759100,0001060391,4953,2014,20141231,20094.0000,0
112168,REPUBLIC SERVICES INC,RSG,760759100,0001060391,4953,2015,20151231,20577.2000,0
112168,REPUBLIC SERVICES INC,RSG,760759100,0001060391,4953,2016,20161231,20629.6000,0
112168,REPUBLIC SERVICES INC,RSG,760759100,0001060391,4953,2017,20171231,21147.0000,0
112168,REPUBLIC SERVICES INC,RSG,760759100,0001060391,4953,2018,20181231,21617.0000,0
112168,REPUBLIC SERVICES INC,RSG,760759100,0001060391,4953,2019,20191231,22683.8000,0
112168,REPUBLIC SERVICES INC,RSG,760759100,0001060391,4953,2020,20201231,23434.0000,0
112168,REPUBLIC SERVICES INC,RSG,760759100,0001060391,4953,2021,20211231,24955.0000,0
112168,REPUBLIC SERVICES INC,RSG,760759100,0001060391,4953,2022,20221231,29052.9000,0
112168,REPUBLIC SERVICES INC,RSG,760759100,0001060391,4953,2023,20231231,31410.1000,0
113490,CROWN CASTLE INC,CCI,22822V101,0001051470,6798,2010,20101231,10469.5290,0
113490,CROWN CASTLE INC,CCI,22822V101,0001051470,6798,2011,20111231,10545.0960,0
113490,CROWN CASTLE INC,CCI,22822V101,0001051470,6798,2012,20121231,16088.7090,0
113490,CROWN CASTLE INC,CCI,22822V101,0001051470,6798,2013,20131231,20594.9080,0
113490,CROWN CASTLE INC,CCI,22822V101,0001051470,6798,2014,20141231,21143.2760,0
113490,CROWN CASTLE INC,CCI,22822V101,0001051470,6798,2015,20151231,22036.2450,1
113490,CROWN CASTLE INC,CCI,22822V101,0001051470,6798,2016,20161231,22675.0920,1
113490,CROWN CASTLE INC,CCI,22822V101,0001051470,6798,2017,20171231,32229.5700,1
113490,CROWN CASTLE INC,CCI,22822V101,0001051470,6798,2018,20181231,32785.0000,1
113490,CROWN CASTLE INC,CCI,22822V101,0001051470,6798,2019,20191231,38457.0000,0
113490,CROWN CASTLE INC,CCI,22822V101,0001051470,6798,2020,20201231,38768.0000,0
113490,CROWN CASTLE INC,CCI,22822V101,0001051470,6798,2021,20211231,39040.0000,0
113490,CROWN CASTLE INC,CCI,22822V101,0001051470,6798,2022,20221231,38921.0000,0
113490,CROWN CASTLE INC,CCI,22822V101,0001051470,6798,2023,20231231,38527.0000,0
114524,EBAY INC,EBAY,278642103,0001065088,7370,2010,20101231,22003.7620,0
114524,EBAY INC,EBAY,278642103,0001065088,7370,2011,20111231,27320.2180,0
114524,EBAY INC,EBAY,278642103,0001065088,7370,2012,20121231,37074.0000,0
114524,EBAY INC,EBAY,278642103,0001065088,7370,2013,20131231,41488.0000,0
114524,EBAY INC,EBAY,278642103,0001065088,7370,2014,20141231,45132.0000,0
114524,EBAY INC,EBAY,278642103,0001065088,7370,2015,20151231,17785.0000,0
114524,EBAY INC,EBAY,278642103,0001065088,7370,2016,20161231,23847.0000,0
114524,EBAY INC,EBAY,278642103,0001065088,7370,2017,20171231,25981.0000,0
114524,EBAY INC,EBAY,278642103,0001065088,7370,2018,20181231,22819.0000,0
114524,EBAY INC,EBAY,278642103,0001065088,7370,2019,20191231,18174.0000,0
114524,EBAY INC,EBAY,278642103,0001065088,7370,2020,20201231,19310.0000,0
114524,EBAY INC,EBAY,278642103,0001065088,7370,2021,20211231,26626.0000,0
114524,EBAY INC,EBAY,278642103,0001065088,7370,2022,20221231,20850.0000,0
114524,EBAY INC,EBAY,278642103,0001065088,7370,2023,20231231,21620.0000,0
114628,GOLDMAN SACHS GROUP INC,GS,38141G104,0000886982,6211,2010,20101231,911332.0000,0
114628,GOLDMAN SACHS GROUP INC,GS,38141G104,0000886982,6211,2011,20111231,923225.0000,0
114628,GOLDMAN SACHS GROUP INC,GS,38141G104,0000886982,6211,2012,20121231,938555.0000,0
114628,GOLDMAN SACHS GROUP INC,GS,38141G104,0000886982,6211,2013,20131231,911507.0000,0
114628,GOLDMAN SACHS GROUP INC,GS,38141G104,0000886982,6211,2014,20141231,856240.0000,0
114628,GOLDMAN SACHS GROUP INC,GS,38141G104,0000886982,6211,2015,20151231,861395.0000,0
114628,GOLDMAN SACHS GROUP INC,GS,38141G104,0000886982,6211,2016,20161231,860165.0000,0
114628,GOLDMAN SACHS GROUP INC,GS,38141G104,0000886982,6211,2017,20171231,916776.0000,0
114628,GOLDMAN SACHS GROUP INC,GS,38141G104,0000886982,6211,2018,20181231,931796.0000,0
114628,GOLDMAN SACHS GROUP INC,GS,38141G104,0000886982,6211,2019,20191231,992968.0000,0
114628,GOLDMAN SACHS GROUP INC,GS,38141G104,0000886982,6211,2020,20201231,1163028.0000,0
114628,GOLDMAN SACHS GROUP INC,GS,38141G104,0000886982,6211,2021,20211231,1463988.0000,0
114628,GOLDMAN SACHS GROUP INC,GS,38141G104,0000886982,6211,2022,20221231,1441799.0000,0
114628,GOLDMAN SACHS GROUP INC,GS,38141G104,0000886982,6211,2023,20231231,1641594.0000,0
117768,NVIDIA CORP,NVDA,67066G104,0001045810,3674,2010,20110131,4495.2460,0
117768,NVIDIA CORP,NVDA,67066G104,0001045810,3674,2011,20120131,5552.9280,0
117768,NVIDIA CORP,NVDA,67066G104,0001045810,3674,2012,20130131,6412.2450,0
117768,NVIDIA CORP,NVDA,67066G104,0001045810,3674,2013,20140131,7250.8940,0
117768,NVIDIA CORP,NVDA,67066G104,0001045810,3674,2014,20150131,7201.3680,0
117768,NVIDIA CORP,NVDA,67066G104,0001045810,3674,2015,20160131,7370.0000,0
117768,NVIDIA CORP,NVDA,67066G104,0001045810,3674,2016,20170131,9841.0000,0
117768,NVIDIA CORP,NVDA,67066G104,0001045810,3674,2017,20180131,11241.0000,0
117768,NVIDIA CORP,NVDA,67066G104,0001045810,3674,2018,20190131,13292.0000,0
117768,NVIDIA CORP,NVDA,67066G104,0001045810,3674,2019,20200131,17315.0000,0
117768,NVIDIA CORP,NVDA,67066G104,0001045810,3674,2020,20210131,28791.0000,0
117768,NVIDIA CORP,NVDA,67066G104,0001045810,3674,2021,20220131,44187.0000,0
117768,NVIDIA CORP,NVDA,67066G104,0001045810,3674,2022,20230131,41182.0000,0
117768,NVIDIA CORP,NVDA,67066G104,0001045810,3674,2023,20240131,65728.0000,0
118122,APTIV PLC,APTV,G6095L109,0001521332,3714,2010,20101231,11082.0000,0
118122,APTIV PLC,APTV,G6095L109,0001521332,3714,2011,20111231,9128.0000,0
118122,APTIV PLC,APTV,G6095L109,0001521332,3714,2012,20121231,10176.0000,0
118122,APTIV PLC,APTV,G6095L109,0001521332,3714,2013,20131231,11047.0000,0
118122,APTIV PLC,APTV,G6095L109,0001521332,3714,2014,20141231,10746.0000,0
118122,APTIV PLC,APTV,G6095L109,0001521332,3714,2015,20151231,11973.0000,0
118122,APTIV PLC,APTV,G6095L109,0001521332,3714,2016,20161231,12292.0000,0
118122,APTIV PLC,APTV,G6095L109,0001521332,3714,2017,20171231,12169.0000,0
118122,APTIV PLC,APTV,G6095L109,0001521332,3714,2018,20181231,12480.0000,0
118122,APTIV PLC,APTV,G6095L109,0001521332,3714,2019,20191231,13459.0000,0
118122,APTIV PLC,APTV,G6095L109,0001521332,3714,2020,20201231,17522.0000,0
118122,APTIV PLC,APTV,G6095L109,0001521332,3714,2021,20211231,18007.0000,0
118122,APTIV PLC,APTV,G6095L109,0001521332,3714,2022,20221231,21884.0000,0
118122,APTIV PLC,APTV,G6095L109,0001521332,3714,2023,20231231,24427.0000,0
119314,BOOKING HOLDINGS INC,BKNG,09857L108,0001075531,7370,2010,20101231,2905.9530,0
119314,BOOKING HOLDINGS INC,BKNG,09857L108,0001075531,7370,2011,20111231,3970.6710,0
119314,BOOKING HOLDINGS INC,BKNG,09857L108,0001075531,7370,2012,20121231,6569.7420,0
119314,BOOKING HOLDINGS INC,BKNG,09857L108,0001075531,7370,2013,20131231,10444.4600,0
119314,BOOKING HOLDINGS INC,BKNG,09857L108,0001075531,7370,2014,20141231,14940.5630,0
119314,BOOKING HOLDINGS INC,BKNG,09857L108,0001075531,7370,2015,20151231,17420.5750,0
119314,BOOKING HOLDINGS INC,BKNG,09857L108,0001075531,7370,2016,20161231,19838.9730,0
119314,BOOKING HOLDINGS INC,BKNG,09857L108,0001075531,7370,2017,20171231,25451.2630,0
119314,BOOKING HOLDINGS INC,BKNG,09857L108,0001075531,7370,2018,20181231,22687.0000,0
119314,BOOKING HOLDINGS INC,BKNG,09857L108,0001075531,7370,2019,20191231,21402.0000,0
119314,BOOKING HOLDINGS INC,BKNG,09857L108,0001075531,7370,2020,20201231,21874.0000,0
119314,BOOKING HOLDINGS INC,BKNG,09857L108,0001075531,7370,2021,20211231,23641.0000,0
119314,BOOKING HOLDINGS INC,BKNG,09857L108,0001075531,7370,2022,20221231,25361.0000,0
121077,F5 INC,FFIV,315616102,0001048695,7373,2010,20100930,1362.1920,0
121077,F5 INC,FFIV,315616102,0001048695,7373,2011,20110930,1568.5490,0
121077,F5 INC,FFIV,315616102,0001048695,7373,2012,20120930,1911.2010,0
121077,F5 INC,FFIV,315616102,0001048695,7373,2013,20130930,2230.5540,0
121077,F5 INC,FFIV,315616102,0001048695,7373,2014,20140930,2184.9500,0
121077,F5 INC,FFIV,315616102,0001048695,7373,2015,20150930,2312.2900,1
121077,F5 INC,FFIV,315616102,0001048695,7373,2016,20160930,2306.3230,0
121077,F5 INC,FFIV,315616102,0001048695,7373,2017,20170930,2480.8000,0
121077,F5 INC,FFIV,315616102,0001048695,7373,2018,20180930,2605.4760,0
121077,F5 INC,FFIV,315616102,0001048695,7373,2019,20190930,3390.2750,0
121077,F5 INC,FFIV,315616102,0001048695,7373,2020,20200930,4677.9200,0
121077,F5 INC,FFIV,315616102,0001048695,7373,2021,20210930,4997.2800,0
121077,F5 INC,FFIV,315616102,0001048695,7373,2022,20220930,5276.1940,0
121077,F5 INC,FFIV,315616102,0001048695,7373,2023,20230930,5248.3330,0
121382,SBA COMMUNICATIONS CORP,SBAC,78410G104,0001034054,6798,2010,20101231,3400.1750,0
121382,SBA COMMUNICATIONS CORP,SBAC,78410G104,0001034054,6798,2012,20121231,6595.6170,0
121382,SBA COMMUNICATIONS CORP,SBAC,78410G104,0001034054,6798,2013,20131231,6783.1880,0
121718,JUNIPER NETWORKS INC,JNPR,48203R104,0001043604,3576,2010,20101231,8467.8510,0
121718,JUNIPER NETWORKS INC,JNPR,48203R104,0001043604,3576,2011,20111231,9983.8200,0
121718,JUNIPER NETWORKS INC,JNPR,48203R104,0001043604,3576,2012,20121231,9832.1000,0
121718,JUNIPER NETWORKS INC,JNPR,48203R104,0001043604,3576,2013,20131231,10326.0000,0
121718,JUNIPER NETWORKS INC,JNPR,48203R104,0001043604,3576,2014,20141231,8403.1000,0
121718,JUNIPER NETWORKS INC,JNPR,48203R104,0001043604,3576,2015,20151231,8619.2000,0
121718,JUNIPER NETWORKS INC,JNPR,48203R104,0001043604,3576,2016,20161231,9656.5000,0
121718,JUNIPER NETWORKS INC,JNPR,48203R104,0001043604,3576,2017,20171231,9833.8000,0
121718,JUNIPER NETWORKS INC,JNPR,48203R104,0001043604,3576,2018,20181231,9363.3000,0
121718,JUNIPER NETWORKS INC,JNPR,48203R104,0001043604,3576,2019,20191231,8837.7000,0
121718,JUNIPER NETWORKS INC,JNPR,48203R104,0001043604,3576,2020,20201231,9378.3000,0
121718,JUNIPER NETWORKS INC,JNPR,48203R104,0001043604,3576,2021,20211231,8887.0000,0
121718,JUNIPER NETWORKS INC,JNPR,48203R104,0001043604,3576,2022,20221231,9326.7000,0
121718,JUNIPER NETWORKS INC,JNPR,48203R104,0001043604,3576,2023,20231231,9518.5000,0
124434,BLACKROCK INC,BLK,09247X101,0001364742,6282,2010,20101231,178459.0000,0
124434,BLACKROCK INC,BLK,09247X101,0001364742,6282,2011,20111231,179896.0000,0
124434,BLACKROCK INC,BLK,09247X101,0001364742,6282,2012,20121231,200451.0000,0
124434,BLACKROCK INC,BLK,09247X101,0001364742,6282,2013,20131231,219873.0000,0
124434,BLACKROCK INC,BLK,09247X101,0001364742,6282,2014,20141231,239808.0000,0
124434,BLACKROCK INC,BLK,09247X101,0001364742,6282,2015,20151231,225261.0000,0
124434,BLACKROCK INC,BLK,09247X101,0001364742,6282,2016,20161231,220177.0000,0
124434,BLACKROCK INC,BLK,09247X101,0001364742,6282,2017,20171231,220217.0000,0
124434,BLACKROCK INC,BLK,09247X101,0001364742,6282,2018,20181231,159573.0000,0
124434,BLACKROCK INC,BLK,09247X101,0001364742,6282,2019,20191231,168622.0000,0
124434,BLACKROCK INC,BLK,09247X101,0001364742,6282,2020,20201231,176982.0000,0
124434,BLACKROCK INC,BLK,09247X101,0001364742,6282,2021,20211231,152648.0000,0
124434,BLACKROCK INC,BLK,09247X101,0001364742,6282,2022,20221231,117628.0000,0
124434,BLACKROCK INC,BLK,09247X101,0001364742,6282,2023,20231231,123211.0000,0
125595,AKAMAI TECHNOLOGIES INC,AKAM,00971T101,0001086222,7370,2010,20101231,2352.6760,1
125595,AKAMAI TECHNOLOGIES INC,AKAM,00971T101,0001086222,7370,2011,20111231,2345.5010,1
125595,AKAMAI TECHNOLOGIES INC,AKAM,00971T101,0001086222,7370,2012,20121231,2600.6270,1
125595,AKAMAI TECHNOLOGIES INC,AKAM,00971T101,0001086222,7370,2013,20131231,2957.6850,0
125595,AKAMAI TECHNOLOGIES INC,AKAM,00971T101,0001086222,7370,2014,20141231,4001.5460,0
125595,AKAMAI TECHNOLOGIES INC,AKAM,00971T101,0001086222,7370,2015,20151231,4187.9250,0
125595,AKAMAI TECHNOLOGIES INC,AKAM,00971T101,0001086222,7370,2016,20161231,4373.1460,0
125595,AKAMAI TECHNOLOGIES INC,AKAM,00971T101,0001086222,7370,2017,20171231,4602.8440,0
125595,AKAMAI TECHNOLOGIES INC,AKAM,00971T101,0001086222,7370,2018,20181231,5461.7700,0
125595,AKAMAI TECHNOLOGIES INC,AKAM,00971T101,0001086222,7370,2019,20191231,7006.8860,0
125595,AKAMAI TECHNOLOGIES INC,AKAM,00971T101,0001086222,7370,2020,20201231,7764.1300,0
125595,AKAMAI TECHNOLOGIES INC,AKAM,00971T101,0001086222,7370,2021,20211231,8138.6730,0
125595,AKAMAI TECHNOLOGIES INC,AKAM,00971T101,0001086222,7370,2022,20221231,8303.4000,0
125595,AKAMAI TECHNOLOGIES INC,AKAM,00971T101,0001086222,7370,2023,20231231,9900.0370,0
126136,CHARTER COMMUNICATIONS INC,CHTR,16119P108,0001091667,4841,2010,20101231,15707.0000,0
126136,CHARTER COMMUNICATIONS INC,CHTR,16119P108,0001091667,4841,2011,20111231,15605.0000,0
126136,CHARTER COMMUNICATIONS INC,CHTR,16119P108,0001091667,4841,2012,20121231,15599.0000,0
126136,CHARTER COMMUNICATIONS INC,CHTR,16119P108,0001091667,4841,2013,20131231,17295.0000,0
126136,CHARTER COMMUNICATIONS INC,CHTR,16119P108,0001091667,4841,2014,20141231,24550.0000,0
126136,CHARTER COMMUNICATIONS INC,CHTR,16119P108,0001091667,4841,2016,20161231,149067.0000,0
126136,CHARTER COMMUNICATIONS INC,CHTR,16119P108,0001091667,4841,2017,20171231,146623.0000,0
126136,CHARTER COMMUNICATIONS INC,CHTR,16119P108,0001091667,4841,2018,20181231,146130.0000,0
126136,CHARTER COMMUNICATIONS INC,CHTR,16119P108,0001091667,4841,2019,20191231,148188.0000,0
126136,CHARTER COMMUNICATIONS INC,CHTR,16119P108,0001091667,4841,2020,20201231,144206.0000,0
126136,CHARTER COMMUNICATIONS INC,CHTR,16119P108,0001091667,4841,2021,20211231,142491.0000,0
126136,CHARTER COMMUNICATIONS INC,CHTR,16119P108,0001091667,4841,2022,20221231,144523.0000,0
126136,CHARTER COMMUNICATIONS INC,CHTR,16119P108,0001091667,4841,2023,20231231,147193.0000,0
126296,EXPEDIA GROUP INC,EXPE,30212P303,0001324424,4700,2010,20101231,6650.9940,0
126296,EXPEDIA GROUP INC,EXPE,30212P303,0001324424,4700,2011,20111231,6505.2580,0
126296,EXPEDIA GROUP INC,EXPE,30212P303,0001324424,4700,2012,20121231,7085.1950,0
126296,EXPEDIA GROUP INC,EXPE,30212P303,0001324424,4700,2013,20131231,7739.4810,0
126296,EXPEDIA GROUP INC,EXPE,30212P303,0001324424,4700,2014,20141231,9020.5380,1
126296,EXPEDIA GROUP INC,EXPE,30212P303,0001324424,4700,2015,20151231,15503.8120,0
126296,EXPEDIA GROUP INC,EXPE,30212P303,0001324424,4700,2016,20161231,15777.5460,0
126296,EXPEDIA GROUP INC,EXPE,30212P303,0001324424,4700,2017,20171231,18515.6280,0
126296,EXPEDIA GROUP INC,EXPE,30212P303,0001324424,4700,2018,20181231,18033.0000,0
126296,EXPEDIA GROUP INC,EXPE,30212P303,0001324424,4700,2019,20191231,21416.0000,0
126296,EXPEDIA GROUP INC,EXPE,30212P303,0001324424,4700,2020,20201231,18690.0000,0
126296,EXPEDIA GROUP INC,EXPE,30212P303,0001324424,4700,2021,20211231,21548.0000,0
126296,EXPEDIA GROUP INC,EXPE,30212P303,0001324424,4700,2022,20221231,21561.0000,0
126296,EXPEDIA GROUP INC,EXPE,30212P303,0001324424,4700,2023,20231231,21642.0000,0
126554,AGILENT TECHNOLOGIES INC,A,00846U101,0001090872,3826,2010,20101031,9696.0000,0
126554,AGILENT TECHNOLOGIES INC,A,00846U101,0001090872,3826,2011,20111031,9057.0000,1
126554,AGILENT TECHNOLOGIES INC,A,00846U101,0001090872,3826,2012,20121031,10536.0000,1
126554,AGILENT TECHNOLOGIES INC,A,00846U101,0001090872,3826,2013,20131031,10686.0000,1
126554,AGILENT TECHNOLOGIES INC,A,00846U101,0001090872,3826,2014,20141031,10831.0000,1
126554,AGILENT TECHNOLOGIES INC,A,00846U101,0001090872,3826,2015,20151031,7479.0000,0
126554,AGILENT TECHNOLOGIES INC,A,00846U101,0001090872,3826,2016,20161031,7802.0000,0
126554,AGILENT TECHNOLOGIES INC,A,00846U101,0001090872,3826,2017,20171031,8426.0000,0
126554,AGILENT TECHNOLOGIES INC,A,00846U101,0001090872,3826,2018,20181031,8541.0000,0
126554,AGILENT TECHNOLOGIES INC,A,00846U101,0001090872,3826,2019,20191031,9452.0000,0
126554,AGILENT TECHNOLOGIES INC,A,00846U101,0001090872,3826,2020,20201031,9627.0000,0
126554,AGILENT TECHNOLOGIES INC,A,00846U101,0001090872,3826,2021,20211031,10705.0000,0
126554,AGILENT TECHNOLOGIES INC,A,00846U101,0001090872,3826,2022,20221031,10532.0000,0
126554,AGILENT TECHNOLOGIES INC,A,00846U101,0001090872,3826,2023,20231031,10763.0000,0
126721,TELEDYNE TECHNOLOGIES INC,TDY,879360105,0001094285,3812,2010,20101231,1557.8000,0
126721,TELEDYNE TECHNOLOGIES INC,TDY,879360105,0001094285,3812,2011,20111231,1826.1000,0
126721,TELEDYNE TECHNOLOGIES INC,TDY,879360105,0001094285,3812,2012,20121231,2406.4000,0
126721,TELEDYNE TECHNOLOGIES INC,TDY,879360105,0001094285,3812,2013,20131231,2751.1000,0
126721,TELEDYNE TECHNOLOGIES INC,TDY,879360105,0001094285,3812,2014,20141231,2862.2000,0
126721,TELEDYNE TECHNOLOGIES INC,TDY,879360105,0001094285,3812,2015,20151231,2718.5000,0
126721,TELEDYNE TECHNOLOGIES INC,TDY,879360105,0001094285,3812,2016,20161231,2774.4000,0
126721,TELEDYNE TECHNOLOGIES INC,TDY,879360105,0001094285,3812,2017,20171231,3846.4000,0
126721,TELEDYNE TECHNOLOGIES INC,TDY,879360105,0001094285,3812,2018,20181231,3809.3000,0
126721,TELEDYNE TECHNOLOGIES INC,TDY,879360105,0001094285,3812,2019,20191231,4579.8000,0
126721,TELEDYNE TECHNOLOGIES INC,TDY,879360105,0001094285,3812,2020,20201231,5084.8000,0
126721,TELEDYNE TECHNOLOGIES INC,TDY,879360105,0001094285,3812,2021,20211231,14430.3000,0
126721,TELEDYNE TECHNOLOGIES INC,TDY,879360105,0001094285,3812,2022,20221231,14354.0000,0
126721,TELEDYNE TECHNOLOGIES INC,TDY,879360105,0001094285,3812,2023,20231231,14527.9000,0
128978,PACKAGING CORP OF AMERICA,PKG,695156109,0000075677,2650,2010,20101231,2224.2740,0
128978,PACKAGING CORP OF AMERICA,PKG,695156109,0000075677,2650,2011,20111231,2412.4990,0
128978,PACKAGING CORP OF AMERICA,PKG,695156109,0000075677,2650,2012,20121231,2453.7680,0
128978,PACKAGING CORP OF AMERICA,PKG,695156109,0000075677,2650,2013,20131231,5199.9740,0
128978,PACKAGING CORP OF AMERICA,PKG,695156109,0000075677,2650,2014,20141231,5348.5000,0
128978,PACKAGING CORP OF AMERICA,PKG,695156109,0000075677,2650,2015,20151231,5284.6000,0
128978,PACKAGING CORP OF AMERICA,PKG,695156109,0000075677,2650,2016,20161231,5777.0000,0
128978,PACKAGING CORP OF AMERICA,PKG,695156109,0000075677,2650,2017,20171231,6197.5000,0
128978,PACKAGING CORP OF AMERICA,PKG,695156109,0000075677,2650,2018,20181231,6569.7000,0
128978,PACKAGING CORP OF AMERICA,PKG,695156109,0000075677,2650,2019,20191231,7235.8000,0
128978,PACKAGING CORP OF AMERICA,PKG,695156109,0000075677,2650,2020,20201231,7433.2000,0
128978,PACKAGING CORP OF AMERICA,PKG,695156109,0000075677,2650,2021,20211231,7836.8000,0
128978,PACKAGING CORP OF AMERICA,PKG,695156109,0000075677,2650,2022,20221231,8003.8000,0
128978,PACKAGING CORP OF AMERICA,PKG,695156109,0000075677,2650,2023,20231231,8681.1000,0
133366,EDWARDS LIFESCIENCES CORP,EW,28176E108,0001099800,3842,2010,20101231,1767.2000,0
133366,EDWARDS LIFESCIENCES CORP,EW,28176E108,0001099800,3842,2011,20111231,1980.5000,1
133366,EDWARDS LIFESCIENCES CORP,EW,28176E108,0001099800,3842,2012,20121231,2221.5000,1
133366,EDWARDS LIFESCIENCES CORP,EW,28176E108,0001099800,3842,2013,20131231,2724.7000,0
133366,EDWARDS LIFESCIENCES CORP,EW,28176E108,0001099800,3842,2014,20141231,3524.3000,0
133366,EDWARDS LIFESCIENCES CORP,EW,28176E108,0001099800,3842,2015,20151231,4059.3000,0
133366,EDWARDS LIFESCIENCES CORP,EW,28176E108,0001099800,3842,2016,20161231,4510.0000,0
133366,EDWARDS LIFESCIENCES CORP,EW,28176E108,0001099800,3842,2017,20171231,5695.8000,0
133366,EDWARDS LIFESCIENCES CORP,EW,28176E108,0001099800,3842,2018,20181231,5323.7000,0
133366,EDWARDS LIFESCIENCES CORP,EW,28176E108,0001099800,3842,2019,20191231,6488.1000,0
133366,EDWARDS LIFESCIENCES CORP,EW,28176E108,0001099800,3842,2020,20201231,7237.1000,0
133366,EDWARDS LIFESCIENCES CORP,EW,28176E108,0001099800,3842,2021,20211231,8502.6000,0
133366,EDWARDS LIFESCIENCES CORP,EW,28176E108,0001099800,3842,2022,20221231,8292.5000,0
133366,EDWARDS LIFESCIENCES CORP,EW,28176E108,0001099800,3842,2023,20231231,9363.2000,0
133768,METLIFE INC,MET,59156R108,0001099219,6311,2010,20101231,730906.0000,0
133768,METLIFE INC,MET,59156R108,0001099219,6311,2011,20111231,799625.0000,0
133768,METLIFE INC,MET,59156R108,0001099219,6311,2012,20121231,836781.0000,0
133768,METLIFE INC,MET,59156R108,0001099219,6311,2013,20131231,885296.0000,1
133768,METLIFE INC,MET,59156R108,0001099219,6311,2014,20141231,902337.0000,1
133768,METLIFE INC,MET,59156R108,0001099219,6311,2015,20151231,877933.0000,1
133768,METLIFE INC,MET,59156R108,0001099219,6311,2016,20161231,898764.0000,1
133768,METLIFE INC,MET,59156R108,0001099219,6311,2017,20171231,719892.0000,0
133768,METLIFE INC,MET,59156R108,0001099219,6311,2018,20181231,687538.0000,0
133768,METLIFE INC,MET,59156R108,0001099219,6311,2019,20191231,740463.0000,0
133768,METLIFE INC,MET,59156R108,0001099219,6311,2020,20201231,795146.0000,0
133768,METLIFE INC,MET,59156R108,0001099219,6311,2021,20211231,759708.0000,0
133768,METLIFE INC,MET,59156R108,0001099219,6311,2022,20221231,666611.0000,0
133768,METLIFE INC,MET,59156R108,0001099219,6311,2023,20231231,687584.0000,0
134932,ON SEMICONDUCTOR CORP,ON,682189105,0001097864,3674,2010,20101231,2919.2000,1
134932,ON SEMICONDUCTOR CORP,ON,682189105,0001097864,3674,2011,20111231,3883.5000,1
134932,ON SEMICONDUCTOR CORP,ON,682189105,0001097864,3674,2012,20121231,3328.4000,1
134932,ON SEMICONDUCTOR CORP,ON,682189105,0001097864,3674,2013,20131231,3257.0000,1
134932,ON SEMICONDUCTOR CORP,ON,682189105,0001097864,3674,2014,20141231,3823.0000,0
134932,ON SEMICONDUCTOR CORP,ON,682189105,0001097864,3674,2015,20151231,3869.6000,0
134932,ON SEMICONDUCTOR CORP,ON,682189105,0001097864,3674,2016,20161231,6924.4000,0
134932,ON SEMICONDUCTOR CORP,ON,682189105,0001097864,3674,2017,20171231,7195.1000,0
134932,ON SEMICONDUCTOR CORP,ON,682189105,0001097864,3674,2018,20181231,7587.6000,0
134932,ON SEMICONDUCTOR CORP,ON,682189105,0001097864,3674,2019,20191231,8425.5000,0
134932,ON SEMICONDUCTOR CORP,ON,682189105,0001097864,3674,2020,20201231,8668.0000,0
134932,ON SEMICONDUCTOR CORP,ON,682189105,0001097864,3674,2021,20211231,9626.0000,0
134932,ON SEMICONDUCTOR CORP,ON,682189105,0001097864,3674,2022,20221231,11978.5000,0
134932,ON SEMICONDUCTOR CORP,ON,682189105,0001097864,3674,2023,20231231,13215.2000,0
135990,NRG ENERGY INC,NRG,629377508,0001013871,4911,2010,20101231,26896.0000,0
135990,NRG ENERGY INC,NRG,629377508,0001013871,4911,2011,20111231,26715.0000,0
135990,NRG ENERGY INC,NRG,629377508,0001013871,4911,2012,20121231,35128.0000,0
135990,NRG ENERGY INC,NRG,629377508,0001013871,4911,2013,20131231,33902.0000,0
135990,NRG ENERGY INC,NRG,629377508,0001013871,4911,2014,20141231,40665.0000,0
135990,NRG ENERGY INC,NRG,629377508,0001013871,4911,2015,20151231,32882.0000,0
135990,NRG ENERGY INC,NRG,629377508,0001013871,4911,2016,20161231,30355.0000,0
135990,NRG ENERGY INC,NRG,629377508,0001013871,4911,2019,20191231,12531.0000,0
135990,NRG ENERGY INC,NRG,629377508,0001013871,4911,2020,20201231,14902.0000,0
135990,NRG ENERGY INC,NRG,629377508,0001013871,4911,2021,20211231,23182.0000,0
